#Aperture(m), Duration(hours), a, b
0.2, 7.3, 0.0005335708807049024, 0.45940711601745854
0.2, 7.4, 0.0005302513538712246, 0.4594089432480053
0.2, 7.5, 0.0005269736202519849, 0.4594129984337697
0.2, 7.6, 0.0005237723494204621, 0.45941501684896224
0.2, 7.7, 0.0005206329697429634, 0.4594164858906307
0.2, 7.8, 0.0005174556098496746, 0.459429092653136
0.2, 7.9, 0.0005144263727337639, 0.4594305339434354
0.2, 8.0, 0.0005113879932375096, 0.4594393908018218
0.2, 8.1, 0.0005085001535465785, 0.45943623027564745
0.2, 8.2, 0.000505587682753862, 0.45944204966019286
0.2, 8.3, 0.000500341278868531, 0.45940002726283047
0.2, 8.4, 0.0004975562142356613, 0.45940726669235
0.2, 8.5, 0.0004948476399744256, 0.45941055103299205
0.2, 8.6, 0.0004921791650933236, 0.45941422670029186
0.2, 8.7, 0.000489547309824421, 0.45941858761222054
0.2, 8.8, 0.00048698142154686165, 0.45941979464721117
0.2, 8.9, 0.0004844111099947431, 0.45942662578972226
0.2, 9.0, 0.00048190788967130376, 0.4594298757613021
0.2, 9.1, 0.0004794110386850719, 0.45943718954343876
0.2, 9.2, 0.0004769969719970583, 0.45943861578027234
0.2, 9.3, 0.0004746357576646047, 0.4594378341809192
0.2, 9.4, 0.000470256638717649, 0.45940478437548515
0.2, 9.5, 0.0004680005916245982, 0.4594034359740047
0.2, 9.6, 0.0004657252339442101, 0.4594089307878329
0.2, 9.7, 0.00046345729283226263, 0.4594177067112615
0.2, 9.8, 0.00046126021793415755, 0.45942122664819135
0.2, 9.9, 0.0004591291159018541, 0.4594199773252983
0.2, 10.0, 0.0004569752292348841, 0.45942577856833733
0.2, 10.1, 0.0004548914323459125, 0.45942603906029544
0.2, 10.2, 0.0004528157088080584, 0.4594290456372238
0.2, 10.3, 0.00045071692323504255, 0.45943900316809017
0.2, 10.4, 0.00044873691449027217, 0.45943642822896014
0.2, 10.5, 0.0004450260833535549, 0.45940750805396413
0.2, 10.6, 0.0004430941044768325, 0.459408850672599
0.2, 10.7, 0.00044117410917657703, 0.4594119800352156
0.2, 10.8, 0.00043929759544194326, 0.4594124275958294
0.2, 10.9, 0.00043737792125845626, 0.4594222997003807
0.2, 11.0, 0.00043554870173877295, 0.45942272828715147
0.2, 11.1, 0.0004337319405653574, 0.45942461649458644
0.2, 11.2, 0.0004319295385413714, 0.45942763965295863
0.2, 11.3, 0.00043016795304322617, 0.4594279581622376
0.2, 11.4, 0.000428398484442775, 0.45943248475615656
0.2, 11.5, 0.0004266481913613083, 0.45943729340031897
0.2, 11.6, 0.00042345383642124706, 0.4594112671943101
0.2, 11.7, 0.0004217927846293277, 0.45941181013759036
0.2, 11.8, 0.00042014809139823465, 0.459412788986093
0.2, 11.9, 0.00041850967477477665, 0.4594156455618437
0.2, 12.0, 0.00041690213694873927, 0.45941670185723876
0.2, 12.1, 0.0004152660382009064, 0.45942471164778304
0.2, 12.2, 0.0004137075822545331, 0.4594238740173928
0.2, 12.3, 0.0004121314529547585, 0.4594283015047097
0.2, 12.4, 0.0004105929810428804, 0.45942969068715406
0.2, 12.5, 0.00040905412189375546, 0.4594336963972571
0.2, 12.6, 0.0004075548603572434, 0.4594342488427628
0.2, 12.7, 0.0004047900212355025, 0.45940711191464734
0.2, 12.8, 0.00040330556797017324, 0.45941264749313343
0.2, 12.9, 0.0004018537471666329, 0.459415583893375
0.2, 13.0, 0.00040041841510865756, 0.4594183397123476
0.2, 13.1, 0.0003990256634323388, 0.45941683136037154
0.2, 13.2, 0.00039761263155458563, 0.45942073126285937
0.2, 13.3, 0.0003962335708705072, 0.45942160795736214
0.2, 13.4, 0.00039482303359110406, 0.45942961445970537
0.2, 13.5, 0.0003934695010202648, 0.4594309200394872
0.2, 13.6, 0.0003921305475967594, 0.4594320873166263
0.2, 13.7, 0.00039080365138645666, 0.4594334818727653
0.2, 13.8, 0.0003883537263404849, 0.4594101305599576
0.2, 13.9, 0.00038706626330517485, 0.45941138972511136
0.2, 14.0, 0.00038576892380799623, 0.4594162425845201
0.2, 14.1, 0.00038450159039960175, 0.45941829806289397
0.2, 14.2, 0.0003832547350906692, 0.4594190285345751
0.2, 14.3, 0.00038199718666804573, 0.4594234241552694
0.2, 14.4, 0.000380777699801752, 0.4594235873821477
0.2, 14.5, 0.00037956369057466497, 0.459424743244011
0.2, 14.6, 0.0003783356064534367, 0.45943006084828975
0.2, 14.7, 0.0003771319666819786, 0.45943325090693093
0.2, 14.8, 0.00037595040912752835, 0.45943465206094775
0.2, 14.9, 0.00037378439364914285, 0.4594102714133715
0.2, 15.0, 0.00037263360723052084, 0.45941183917605105
0.2, 15.1, 0.0003714971888019817, 0.45941275714559315
0.2, 15.2, 0.000370330743326808, 0.45942038506079785
0.2, 15.3, 0.0003692164346959419, 0.45942103406961243
0.2, 15.4, 0.00036810325632664084, 0.4594231619600654
0.2, 15.5, 0.0003670126197205122, 0.45942315713353404
0.2, 15.6, 0.0003659136177853629, 0.4594261873799895
0.2, 15.7, 0.00036483006864358535, 0.45942823003101807
0.2, 15.8, 0.00036376805300273603, 0.45942821794863586
0.2, 15.9, 0.0003626813343463995, 0.4594339751335681
0.2, 16.0, 0.0003607334569324528, 0.45941162398966556
0.2, 16.1, 0.00035969181509377967, 0.45941426242502453
0.2, 16.2, 0.00035867031183527023, 0.45941495044731395
0.2, 16.3, 0.0003576503222360152, 0.45941686200124504
0.2, 16.4, 0.00035664661854485023, 0.4594174319592771
0.2, 16.5, 0.00035561428838220513, 0.45942441776708576
0.2, 16.6, 0.00035462844989848626, 0.4594247890032783
0.2, 16.7, 0.0003536496505125882, 0.4594253500711809
0.2, 16.8, 0.00035266744150762335, 0.45942791185336745
0.2, 16.9, 0.0003517100214284218, 0.459427523521489
0.2, 17.0, 0.00035073791581451304, 0.4594310884477853
0.2, 17.1, 0.0003489553219407243, 0.45941372921161394
0.2, 17.2, 0.00034801248672691645, 0.4594161286661692
0.2, 17.3, 0.0003470936803260557, 0.4594155833284143
0.2, 17.4, 0.0003461597561431248, 0.45941902754412123
0.2, 17.5, 0.0003452481856958766, 0.4594197817816391
0.2, 17.6, 0.00034434410203511165, 0.4594204697552501
0.2, 17.7, 0.0003434244994990566, 0.4594252051638052
0.2, 17.8, 0.0003425390369397634, 0.45942506334618405
0.2, 17.9, 0.0003416390571957268, 0.4594287761008957
0.2, 18.0, 0.0003407670121641069, 0.4594286694683355
0.2, 18.1, 0.00033988357348624257, 0.45943183898524087
0.2, 18.2, 0.0003382837047411054, 0.4594113183247796
0.2, 18.3, 0.00033741029576785905, 0.4594161881636764
0.2, 18.4, 0.0003365653731532196, 0.45941702426945513
0.2, 18.5, 0.00033572248741776457, 0.45941863882016
0.2, 18.6, 0.00033488688677485196, 0.4594200552104905
0.2, 18.7, 0.000334061363219524, 0.45942074356682366
0.2, 18.8, 0.0003332320900344207, 0.45942324336959034
0.2, 18.9, 0.0003324228989634391, 0.4594231318689349
0.2, 19.0, 0.00033158457212531246, 0.4594295325651733
0.2, 19.1, 0.00033078993136788506, 0.45942890085345217
0.2, 19.2, 0.0003299846383726729, 0.4594313297409012
0.2, 19.3, 0.00032851408834015823, 0.4594130782312343
0.2, 19.4, 0.0003277348412041788, 0.4594137457782717
0.2, 19.5, 0.0003269532986120602, 0.4594158809024475
0.2, 19.6, 0.0003261721801403787, 0.45941896726215636
0.2, 19.7, 0.0003253998947766006, 0.4594214075808665
0.2, 19.8, 0.00032464374848101285, 0.45942179570258557
0.2, 19.9, 0.00032388254359789977, 0.4594241427758415
0.2, 20.0, 0.00032314394077549897, 0.4594231708239727
0.25, 0.3, 0.002214419911210557, 0.4591232148046793
0.25, 0.4, 0.0019146555022033426, 0.45922253253498013
0.25, 0.5, 0.0017062861307964375, 0.459447291539828
0.25, 0.6, 0.0014672451626432147, 0.45837946461519835
0.25, 0.7, 0.0013682705462777025, 0.4585690990927202
0.25, 0.8, 0.0012886246514977916, 0.4586358644728982
0.25, 0.9, 0.0012206575275191056, 0.4587287415672391
0.25, 1.0, 0.0011638161356699911, 0.45873069571294645
0.25, 1.1, 0.0011139392733410221, 0.45874901223710746
0.25, 1.2, 0.0010688696329069923, 0.45882794997275644
0.25, 1.3, 0.001028859272729579, 0.4588955806100345
0.25, 1.4, 0.0009937296029556837, 0.45891069906908166
0.25, 1.5, 0.0009612316656068478, 0.45897118288390165
0.25, 1.6, 0.0009325589043633291, 0.4589694119496893
0.25, 1.7, 0.0008865247924037328, 0.4586614403027303
0.25, 1.8, 0.0008638177914134965, 0.4586800263114231
0.25, 1.9, 0.0008426939041844574, 0.45870245220592637
0.25, 2.0, 0.0008230593332658224, 0.4587219221104788
0.25, 2.1, 0.000804726399711647, 0.4587404604485705
0.25, 2.2, 0.0007865742635349705, 0.45883511859591963
0.25, 2.3, 0.000770613946329642, 0.4588406155707119
0.25, 2.4, 0.0007557103155547173, 0.45883565236643836
0.25, 2.5, 0.0007411805372294921, 0.45886919805092297
0.25, 2.6, 0.0007276885050675342, 0.4588807772841733
0.25, 2.7, 0.0007147934962756691, 0.4589013608077871
0.25, 2.8, 0.0006936390399560229, 0.4586974774927244
0.25, 2.9, 0.0006825264580871896, 0.4587145343774382
0.25, 3.0, 0.0006714372255288359, 0.45877586397591363
0.25, 3.1, 0.0006614991311711888, 0.45877499058676713
0.25, 3.2, 0.0006519052362433077, 0.4587821472304216
0.25, 3.3, 0.000642519758279623, 0.4588078216487671
0.25, 3.4, 0.0006336992047181483, 0.45881547058154376
0.25, 3.5, 0.0006251404511734604, 0.4588317620578779
0.25, 3.6, 0.000617021431238676, 0.4588370077307837
0.25, 3.7, 0.0006092288832448316, 0.4588401577633126
0.25, 3.8, 0.0006016183299432431, 0.4588540117761586
0.25, 3.9, 0.0005885296719789803, 0.4587417561743814
0.25, 4.0, 0.0005815774946802102, 0.45876571571411856
0.25, 4.1, 0.0005750292665322765, 0.4587710893733897
0.25, 4.2, 0.0005687702647090506, 0.458768324014184
0.25, 4.3, 0.0005624724880394133, 0.45879184871763207
0.25, 4.4, 0.0005565302665621927, 0.4587976586110576
0.25, 4.5, 0.0005506614655590984, 0.4588156511581815
0.25, 4.6, 0.0005451580177236456, 0.4588121650139641
0.25, 4.7, 0.0005395208105285506, 0.4588425630337748
0.25, 4.8, 0.000534196600971159, 0.4588554165228935
0.25, 4.9, 0.000529146979684655, 0.4588538039783586
0.25, 5.0, 0.0005203254113260159, 0.4587483415264233
0.25, 5.1, 0.0005155469270053325, 0.45876171568598195
0.25, 5.2, 0.0005109377491030663, 0.4587697971313156
0.25, 5.3, 0.0005064509987936926, 0.4587774711269687
0.25, 5.4, 0.0005020835402296815, 0.4587845046318619
0.25, 5.5, 0.0004978535588375176, 0.45878803043896843
0.25, 5.6, 0.0004935171427514496, 0.4588178526511762
0.25, 5.7, 0.00048949217328581, 0.45882149195616956
0.25, 5.8, 0.00048548594921063383, 0.4588349393295107
0.25, 5.9, 0.00048163884990327504, 0.4588399842661617
0.25, 6.0, 0.00047796615750824004, 0.4588339818696707
0.25, 6.1, 0.00047135658113640715, 0.458758203571592
0.25, 6.2, 0.00046785799502640813, 0.4587608345777334
0.25, 6.3, 0.0004643354042020699, 0.4587767697122511
0.25, 6.4, 0.000460871746674187, 0.45879483700158813
0.25, 6.5, 0.00045759890795745193, 0.4587969689308909
0.25, 6.6, 0.00045431861342124636, 0.45880937945850153
0.25, 6.7, 0.00045121564394877693, 0.45880672156280927
0.25, 6.8, 0.00044805989658137105, 0.4588200240435512
0.25, 6.9, 0.0004450580320724465, 0.45882069276254905
0.25, 7.0, 0.0004420845884070229, 0.45882568782392774
0.25, 7.1, 0.0004391547529992217, 0.4588326828548764
0.25, 7.2, 0.00043410210091510815, 0.4587555897926809
0.25, 7.3, 0.0004312168513998218, 0.4587789806492749
0.25, 7.4, 0.00042851073713358193, 0.4587841685386229
0.25, 7.5, 0.0004258585730081919, 0.4587887076948428
0.25, 7.6, 0.0004232226407059776, 0.45879785221479646
0.25, 7.7, 0.00042066744656637546, 0.45880203454665147
0.25, 7.8, 0.0004181913350358451, 0.4588012002025202
0.25, 7.9, 0.00041569427956330884, 0.4588098954478052
0.25, 8.0, 0.0004132711484487386, 0.458813960074501
0.25, 8.1, 0.000410763983383905, 0.4588368160433636
0.25, 8.2, 0.00040845932402052196, 0.4588353873821449
0.25, 8.3, 0.0004043636722818161, 0.4587715803996096
0.25, 8.4, 0.0004020896827323251, 0.45878237348441336
0.25, 8.5, 0.0003999276276197272, 0.45878152514544457
0.25, 8.6, 0.0003977387396427199, 0.45879019905869595
0.25, 8.7, 0.0003956165793544319, 0.45879383224125037
0.25, 8.8, 0.00039353756958905573, 0.458795895330309
0.25, 8.9, 0.0003914060610137552, 0.458811280719888
0.25, 9.0, 0.0003893776752665964, 0.4588154520086668
0.25, 9.1, 0.0003873858418103655, 0.45881868968226397
0.25, 9.2, 0.00038540235473080904, 0.45882536568112436
0.25, 9.3, 0.0003834802899118977, 0.4588268819326105
0.25, 9.4, 0.0003800463361999103, 0.45877693222282456
0.25, 9.5, 0.00037820426378887056, 0.45877865251542876
0.25, 9.6, 0.000376402158393662, 0.45877814005886536
0.25, 9.7, 0.00037457769627223997, 0.4587855130958416
0.25, 9.8, 0.0003727320210863506, 0.4588005989991178
0.25, 9.9, 0.00037094673550377424, 0.4588098559889269
0.25, 10.0, 0.0003692586825503339, 0.4588069462484568
0.25, 10.1, 0.0003675584276929705, 0.45880996838306654
0.25, 10.2, 0.0003658488970588858, 0.45881841962180464
0.25, 10.3, 0.000364217072032964, 0.45881756523235606
0.25, 10.4, 0.0003625623925057013, 0.4588242884120909
0.25, 10.5, 0.00035968717736802383, 0.4587742801297712
0.25, 10.6, 0.0003580690921139583, 0.45878535921270225
0.25, 10.7, 0.000356502442606659, 0.45879109826148495
0.25, 10.8, 0.0003549704383114638, 0.458794264589147
0.25, 10.9, 0.00035343724340671716, 0.4588009977361118
0.25, 11.0, 0.0003519650278418349, 0.45880038790287153
0.25, 11.1, 0.00035050079286207136, 0.4588015923029658
0.25, 11.2, 0.00034901073381104326, 0.45881054089600176
0.25, 11.3, 0.0003475736731877485, 0.45881328313961894
0.25, 11.4, 0.0003461826544527675, 0.45881091458579926
0.25, 11.5, 0.00034469757248218225, 0.45882836325351717
0.25, 11.6, 0.0003422312185554585, 0.45878171598259904
0.25, 11.7, 0.00034084818852101085, 0.4587896013071842
0.25, 11.8, 0.0003395369233494123, 0.458787350403851
0.25, 11.9, 0.0003382131268139895, 0.4587901579215904
0.25, 12.0, 0.0003368777760945154, 0.4587978469071593
0.25, 12.1, 0.0003356066145167431, 0.4587965082575772
0.25, 12.2, 0.00033430242208464016, 0.4588039138802133
0.25, 12.3, 0.0003330061125879902, 0.45881253652412096
0.25, 12.4, 0.0003317436671613174, 0.4588175243780768
0.25, 12.5, 0.00033051191518959904, 0.45881936456616307
0.25, 12.6, 0.0003292878112608499, 0.4588223012574983
0.25, 12.7, 0.00032710538444378703, 0.4587854664093475
0.25, 12.8, 0.0003259471988566158, 0.4587831741762461
0.25, 12.9, 0.0003247734103062435, 0.4587861974454037
0.25, 13.0, 0.00032359806384724496, 0.4587918697547368
0.25, 13.1, 0.0003224495348204, 0.4587947600179317
0.25, 13.2, 0.0003212903578690979, 0.4588019774306505
0.25, 13.3, 0.0003201452913784303, 0.45880876993196373
0.25, 13.4, 0.0003190378667459938, 0.45881054375978525
0.25, 13.5, 0.00031792162975017793, 0.45881621415383966
0.25, 13.6, 0.0003168493084462072, 0.4588155266867056
0.25, 13.7, 0.0003157818759927873, 0.4588159970273499
0.25, 13.8, 0.00031385286841695146, 0.4587827036617812
0.25, 13.9, 0.000312826466755588, 0.45878118855973754
0.25, 14.0, 0.0003117416298664688, 0.4587932192679597
0.25, 14.1, 0.0003107006026981388, 0.45879863080141475
0.25, 14.2, 0.0003096913057775197, 0.45879971367306094
0.25, 14.3, 0.0003086817412966725, 0.45880278602149294
0.25, 14.4, 0.00030768905942393706, 0.45880440444273185
0.25, 14.5, 0.0003066833141759225, 0.4588105393054308
0.25, 14.6, 0.0003057294775833016, 0.4588081023211662
0.25, 14.7, 0.000304759908171989, 0.45881067103455153
0.25, 14.8, 0.0003037820137252362, 0.4588167551900185
0.25, 14.9, 0.0003020563872958555, 0.4587873502937987
0.25, 15.0, 0.0003011294763980875, 0.4587882992271366
0.25, 15.1, 0.0003001911592111187, 0.45879331683812846
0.25, 15.2, 0.00029927804196675255, 0.4587948785856061
0.25, 15.3, 0.0002983559462265321, 0.458799987523763
0.25, 15.4, 0.00029746878256461603, 0.4587995516726668
0.25, 15.5, 0.00029657992668064356, 0.4588011077891729
0.25, 15.6, 0.00029568234333431407, 0.4588061158683878
0.25, 15.7, 0.00029479272475507496, 0.458811088931376
0.25, 15.8, 0.00029390605905314044, 0.45881706252066173
0.25, 15.9, 0.00029304487392031275, 0.45881927994861127
0.25, 16.0, 0.0002915217903555696, 0.4587861879766648
0.25, 16.1, 0.0002906798961291912, 0.4587888472107638
0.25, 16.2, 0.00028984631730650205, 0.4587912533424862
0.25, 16.3, 0.00028900913290309067, 0.4587959203403209
0.25, 16.4, 0.00028820568328470186, 0.4587948604530237
0.25, 16.5, 0.00028739760741907413, 0.45879623583227724
0.25, 16.6, 0.0002865452412803122, 0.4588085740282334
0.25, 16.7, 0.0002857559256002872, 0.4588087966406749
0.25, 16.8, 0.0002849575847886961, 0.4588123747208791
0.25, 16.9, 0.0002841741561276049, 0.45881412155092755
0.25, 17.0, 0.00028340114403052093, 0.45881498053698283
0.25, 17.1, 0.00028200402802392317, 0.45878816724183386
0.25, 17.2, 0.0002812589832180708, 0.45878686291831006
0.25, 17.3, 0.0002805046337992617, 0.45878890996944816
0.25, 17.4, 0.00027972450009065234, 0.4587979414725946
0.25, 17.5, 0.00027898594357945794, 0.4587991252240085
0.25, 17.6, 0.000278236029081565, 0.45880410013907846
0.25, 17.7, 0.00027751128034166235, 0.4588047687817872
0.25, 17.8, 0.0002767868708650657, 0.4588066109477879
0.25, 17.9, 0.0002760638914268224, 0.45880937428641244
0.25, 18.0, 0.0002753518367049575, 0.45881092535382195
0.25, 18.1, 0.0002746348272334025, 0.4588148014862832
0.25, 18.2, 0.00027338832971026127, 0.45878385407548794
0.25, 18.3, 0.0002726686151558688, 0.4587918561095506
0.25, 18.4, 0.00027197242902718215, 0.45879572529954227
0.25, 18.5, 0.0002712903614068533, 0.4587975554247064
0.25, 18.6, 0.0002706137734097716, 0.4587992796918897
0.25, 18.7, 0.00026994201617679565, 0.458801036602651
0.25, 18.8, 0.000269279375967835, 0.45880182762883687
0.25, 18.9, 0.00026860213068103, 0.45880707799928927
0.25, 19.0, 0.0002679539289883117, 0.4588067643441083
0.25, 19.1, 0.00026728665487032294, 0.45881192474243704
0.25, 19.2, 0.0002666211015451563, 0.458817788680256
0.25, 19.3, 0.000265483196620146, 0.4587878621360043
0.25, 19.4, 0.0002648362492957619, 0.4587925364931828
0.25, 19.5, 0.00026421088955673607, 0.4587932276010106
0.25, 19.6, 0.0002635858488012455, 0.45879486941893965
0.25, 19.7, 0.00026296114991448163, 0.4587974494971964
0.25, 19.8, 0.00026234843700017956, 0.45879822880896093
0.25, 19.9, 0.00026172191114163883, 0.45880325842081204
0.25, 20.0, 0.00026110172323111553, 0.4588077962565885
0.3, 0.3, 0.001853859230191181, 0.4588375164670302
0.3, 0.4, 0.0016103549713388982, 0.45865112977376377
0.3, 0.5, 0.0014380765812410585, 0.4587483915186998
0.3, 0.6, 0.0012426655367587356, 0.45737948035752557
0.3, 0.7, 0.001155789421979513, 0.45773146777421253
0.3, 0.8, 0.0010890867534906997, 0.45776568627753106
0.3, 0.9, 0.0010314885603817435, 0.45786789844897113
0.3, 1.0, 0.0009829493377016682, 0.4579016811369667
0.3, 1.1, 0.0009383536325720037, 0.45808195139157215
0.3, 1.2, 0.0009008328965869677, 0.458130443712485
0.3, 1.3, 0.0008680001229374484, 0.45813509569227295
0.3, 1.4, 0.0008379931078402214, 0.4581773935582351
0.3, 1.5, 0.0008105938675391001, 0.45823739786582274
0.3, 1.6, 0.0007862555403353264, 0.45824811093057516
0.3, 1.7, 0.0007489596067915723, 0.4578152194677894
0.3, 1.8, 0.0007291123736314457, 0.4578899143540406
0.3, 1.9, 0.000711000696616154, 0.45793672097622046
0.3, 2.0, 0.000694209618848016, 0.45797618803653684
0.3, 2.1, 0.0006787275889754477, 0.4579964814731201
0.3, 2.2, 0.0006641176786500078, 0.458026141362501
0.3, 2.3, 0.0006499325637521039, 0.45809885496412417
0.3, 2.4, 0.0006372590963921091, 0.4581039527261028
0.3, 2.5, 0.0006251022691899071, 0.45812807648217163
0.3, 2.6, 0.0006138567685496092, 0.4581262583480278
0.3, 2.7, 0.00060266635398986, 0.45817877813312385
0.3, 2.8, 0.0005853267911885724, 0.45792258694384025
0.3, 2.9, 0.0005758019443818104, 0.4579554339113421
0.3, 3.0, 0.0005669857406749881, 0.4579581641151377
0.3, 3.1, 0.0005580732611685159, 0.4580147122238535
0.3, 3.2, 0.0005500075833593602, 0.4580187213254848
0.3, 3.3, 0.0005420832828038778, 0.4580450610839717
0.3, 3.4, 0.0005345283371899266, 0.4580657641177671
0.3, 3.5, 0.000527231675781739, 0.45809107200788246
0.3, 3.6, 0.0005202353501048428, 0.45811396136390453
0.3, 3.7, 0.0005137989831220905, 0.4581010663836635
0.3, 3.8, 0.0005073389195302739, 0.4581199827801067
0.3, 3.9, 0.0004966145286641273, 0.457968832401464
0.3, 4.0, 0.0004908078865132583, 0.4579852871319185
0.3, 4.1, 0.0004853258937717783, 0.4579850490993538
0.3, 4.2, 0.00047983340170603994, 0.45800924963188133
0.3, 4.3, 0.00047450421026970697, 0.4580348565822905
0.3, 4.4, 0.0004694233511358951, 0.45804959130990813
0.3, 4.5, 0.00046445382873637356, 0.4580701515938107
0.3, 4.6, 0.00045980156864317603, 0.45806806643832637
0.3, 4.7, 0.0004550174322188664, 0.4581024547113066
0.3, 4.8, 0.00045071002693975674, 0.4580902996981119
0.3, 4.9, 0.0004462875886211981, 0.4581110622579611
0.3, 5.0, 0.00043909852945900985, 0.4579703351631731
0.3, 5.1, 0.000434952739371881, 0.4579997402060772
0.3, 5.2, 0.0004310746228074153, 0.45800632314209144
0.3, 5.3, 0.00042724726661053927, 0.4580200498597294
0.3, 5.4, 0.0004236043543382119, 0.4580210445371354
